title="2D heat conduction problem"
variables="x","y","T"
0.03,2.54,1.3785
0.03,2.55,1.3583
0.03,2.56,1.338
0.03,2.57,1.3176
0.03,2.58,1.2971
0.03,2.59,1.2764
0.03,2.6,1.2556
0.03,2.61,1.2347
0.03,2.62,1.2136
0.03,2.63,1.1924
0.03,2.64,1.1711
0.03,2.65,1.1497
0.03,2.66,1.1282
0.03,2.67,1.1065
0.03,2.68,1.0848
0.03,2.69,1.0629
0.03,2.7,1.041
0.03,2.71,1.0189
0.03,2.72,0.99671
0.03,2.73,0.97444
0.03,2.74,0.95207
0.03,2.75,0.9296
0.03,2.76,0.90704
0.03,2.77,0.88439
0.03,2.78,0.86165
0.03,2.79,0.83883
0.03,2.8,0.81592
0.03,2.81,0.79293
0.03,2.82,0.76986
0.03,2.83,0.74672
0.03,2.84,0.72349
0.03,2.85,0.7002
0.03,2.86,0.67684
0.03,2.87,0.65341
0.03,2.88,0.62991
0.03,2.89,0.60635
0.03,2.9,0.58273
0.03,2.91,0.55905
0.03,2.92,0.53532
0.03,2.93,0.51153
0.03,2.94,0.48769
0.03,2.95,0.46381
0.03,2.96,0.43987
0.03,2.97,0.4159
0.03,2.98,0.39188
0.03,2.99,0.36782
0.03,3,0.34372
0.03,3.01,0.31959
0.03,3.02,0.29543
0.03,3.03,0.27124
0.03,3.04,0.24702
0.03,3.05,0.22278
0.03,3.06,0.19851
0.03,3.07,0.17423
0.03,3.08,0.14992
0.03,3.09,0.12561
0.03,3.1,0.10128
0.03,3.11,0.076936
0.03,3.12,0.052588
0.03,3.13,0.028235
0.03,3.14,0.0038792
0.04,0,0
0.04,0.01,0.032471
0.04,0.02,0.064939
0.04,0.03,0.097401
0.04,0.04,0.12985
0.04,0.05,0.16229
0.04,0.06,0.19471
0.04,0.07,0.22712
0.04,0.08,0.2595
0.04,0.09,0.29185
0.04,0.1,0.32418
0.04,0.11,0.35647
0.04,0.12,0.38873
0.04,0.13,0.42095
0.04,0.14,0.45312
0.04,0.15,0.48525
0.04,0.16,0.51734
0.04,0.17,0.54937
0.04,0.18,0.58134
0.04,0.19,0.61326
0.04,0.2,0.64512
0.04,0.21,0.67691
0.04,0.22,0.70863
0.04,0.23,0.74028
0.04,0.24,0.77186
0.04,0.25,0.80337
0.04,0.26,0.83479
0.04,0.27,0.86613
0.04,0.28,0.89738
0.04,0.29,0.92854
0.04,0.3,0.95961
0.04,0.31,0.99058
0.04,0.32,1.0215
0.04,0.33,1.0522
0.04,0.34,1.0829
0.04,0.35,1.1135
0.04,0.36,1.1439
0.04,0.37,1.1742
0.04,0.38,1.2044
0.04,0.39,1.2345
0.04,0.4,1.2645
0.04,0.41,1.2944
0.04,0.42,1.3241
0.04,0.43,1.3537
0.04,0.44,1.3831
0.04,0.45,1.4124
0.04,0.46,1.4416
0.04,0.47,1.4706
0.04,0.48,1.4995
0.04,0.49,1.5282
0.04,0.5,1.5568
0.04,0.51,1.5852
0.04,0.52,1.6135
0.04,0.53,1.6416
0.04,0.54,1.6695
0.04,0.55,1.6973
0.04,0.56,1.7249
0.04,0.57,1.7523
0.04,0.58,1.7795
0.04,0.59,1.8066
0.04,0.6,1.8335
0.04,0.61,1.8602
0.04,0.62,1.8867
0.04,0.63,1.9131
0.04,0.64,1.9392
0.04,0.65,1.9651
0.04,0.66,1.9909
0.04,0.67,2.0165
0.04,0.68,2.0418
0.04,0.69,2.067
0.04,0.7,2.0919
0.04,0.71,2.1166
0.04,0.72,2.1411
0.04,0.73,2.1654
0.04,0.74,2.1895
0.04,0.75,2.2134
0.04,0.76,2.2371
0.04,0.77,2.2605
0.04,0.78,2.2837
0.04,0.79,2.3066
0.04,0.8,2.3294
0.04,0.81,2.3519
0.04,0.82,2.3742
0.04,0.83,2.3962
0.04,0.84,2.418
0.04,0.85,2.4395
0.04,0.86,2.4609
0.04,0.87,2.4819
0.04,0.88,2.5027
0.04,0.89,2.5233
0.04,0.9,2.5436
0.04,0.91,2.5637
0.04,0.92,2.5835
0.04,0.93,2.603
0.04,0.94,2.6223
0.04,0.95,2.6413
0.04,0.96,2.6601
0.04,0.97,2.6786
0.04,0.98,2.6968
0.04,0.99,2.7147
0.04,1,2.7324
0.04,1.01,2.7498
0.04,1.02,2.7669
0.04,1.03,2.7838
0.04,1.04,2.8004
0.04,1.05,2.8167
0.04,1.06,2.8327
0.04,1.07,2.8484
0.04,1.08,2.8639
0.04,1.09,2.879
0.04,1.1,2.8939
0.04,1.11,2.9085
0.04,1.12,2.9228
0.04,1.13,2.9368
0.04,1.14,2.9505
0.04,1.15,2.9639
0.04,1.16,2.977
0.04,1.17,2.9898
0.04,1.18,3.0024
0.04,1.19,3.0146
0.04,1.2,3.0265
0.04,1.21,3.0381
0.04,1.22,3.0494
0.04,1.23,3.0604
0.04,1.24,3.0711
0.04,1.25,3.0815
0.04,1.26,3.0916
0.04,1.27,3.1014
0.04,1.28,3.1109
0.04,1.29,3.12
0.04,1.3,3.1288
0.04,1.31,3.1374
0.04,1.32,3.1456
0.04,1.33,3.1535
0.04,1.34,3.1611
0.04,1.35,3.1684
0.04,1.36,3.1753
0.04,1.37,3.1819
0.04,1.38,3.1883
0.04,1.39,3.1943
0.04,1.4,3.1999
0.04,1.41,3.2053
0.04,1.42,3.2103
0.04,1.43,3.215
0.04,1.44,3.2194
0.04,1.45,3.2235
0.04,1.46,3.2273
0.04,1.47,3.2307
0.04,1.48,3.2338
0.04,1.49,3.2366
0.04,1.5,3.239
0.04,1.51,3.2412
0.04,1.52,3.243
0.04,1.53,3.2445
0.04,1.54,3.2456
0.04,1.55,3.2465
0.04,1.56,3.247
0.04,1.57,3.2472
0.04,1.58,3.247
0.04,1.59,3.2466
0.04,1.6,3.2458
0.04,1.61,3.2447
0.04,1.62,3.2433
0.04,1.63,3.2415
0.04,1.64,3.2394
0.04,1.65,3.237
0.04,1.66,3.2343
0.04,1.67,3.2312
0.04,1.68,3.2278
0.04,1.69,3.2241
0.04,1.7,3.2201
0.04,1.71,3.2158
0.04,1.72,3.2111
0.04,1.73,3.2061
0.04,1.74,3.2008
0.04,1.75,3.1952
0.04,1.76,3.1892
0.04,1.77,3.183
0.04,1.78,3.1764
0.04,1.79,3.1695
0.04,1.8,3.1623
0.04,1.81,3.1547
0.04,1.82,3.1469
0.04,1.83,3.1387
0.04,1.84,3.1302
0.04,1.85,3.1214
0.04,1.86,3.1123
0.04,1.87,3.1029
0.04,1.88,3.0932
0.04,1.89,3.0832
0.04,1.9,3.0728
0.04,1.91,3.0622
0.04,1.92,3.0512
0.04,1.93,3.0399
0.04,1.94,3.0284
0.04,1.95,3.0165
0.04,1.96,3.0043
0.04,1.97,2.9919
0.04,1.98,2.9791
0.04,1.99,2.966
0.04,2,2.9527
0.04,2.01,2.939
0.04,2.02,2.925
0.04,2.03,2.9108
0.04,2.04,2.8963
0.04,2.05,2.8814
0.04,2.06,2.8663
0.04,2.07,2.8509
0.04,2.08,2.8352
0.04,2.09,2.8192
0.04,2.1,2.803
0.04,2.11,2.7865
0.04,2.12,2.7697
0.04,2.13,2.7526
0.04,2.14,2.7352
0.04,2.15,2.7176
0.04,2.16,2.6997
0.04,2.17,2.6815
0.04,2.18,2.663
0.04,2.19,2.6443
0.04,2.2,2.6253
0.04,2.21,2.6061
0.04,2.22,2.5866
0.04,2.23,2.5668
0.04,2.24,2.5468
0.04,2.25,2.5265
0.04,2.26,2.506
0.04,2.27,2.4852
0.04,2.28,2.4642
0.04,2.29,2.443
0.04,2.3,2.4214
0.04,2.31,2.3997
0.04,2.32,2.3777
0.04,2.33,2.3555
0.04,2.34,2.333
0.04,2.35,2.3103
0.04,2.36,2.2873
0.04,2.37,2.2642
0.04,2.38,2.2408
0.04,2.39,2.2172
0.04,2.4,2.1934
0.04,2.41,2.1693
0.04,2.42,2.145
0.04,2.43,2.1205
0.04,2.44,2.0958
0.04,2.45,2.0709
0.04,2.46,2.0458
0.04,2.47,2.0205
0.04,2.48,1.995
0.04,2.49,1.9693
0.04,2.5,1.9433
0.04,2.51,1.9172
0.04,2.52,1.8909
0.04,2.53,1.8644
0.04,2.54,1.8378
0.04,2.55,1.8109
0.04,2.56,1.7839
0.04,2.57,1.7566
0.04,2.58,1.7292
0.04,2.59,1.7017
0.04,2.6,1.6739
0.04,2.61,1.646
0.04,2.62,1.6179
0.04,2.63,1.5897
0.04,2.64,1.5613
0.04,2.65,1.5328
0.04,2.66,1.5041
0.04,2.67,1.4752
0.04,2.68,1.4462
0.04,2.69,1.4171
0.04,2.7,1.3878
0.04,2.71,1.3584
0.04,2.72,1.3288
0.04,2.73,1.2991
0.04,2.74,1.2693
0.04,2.75,1.2393
0.04,2.76,1.2092
0.04,2.77,1.1791
0.04,2.78,1.1487
0.04,2.79,1.1183
0.04,2.8,1.0878
0.04,2.81,1.0571
0.04,2.82,1.0264
0.04,2.83,0.9955
0.04,2.84,0.96455
0.04,2.85,0.93349
0.04,2.86,0.90235
0.04,2.87,0.87111
0.04,2.88,0.83978
0.04,2.89,0.80838
0.04,2.9,0.77689
0.04,2.91,0.74532
0.04,2.92,0.71368
0.04,2.93,0.68196
0.04,2.94,0.65018
0.04,2.95,0.61834
0.04,2.96,0.58643
0.04,2.97,0.55446
0.04,2.98,0.52244
0.04,2.99,0.49037
0.04,3,0.45824
0.04,3.01,0.42607
0.04,3.02,0.39386
0.04,3.03,0.36161
0.04,3.04,0.32932
0.04,3.05,0.297
0.04,3.06,0.26465
0.04,3.07,0.23228
0.04,3.08,0.19988
0.04,3.09,0.16746
0.04,3.1,0.13502
0.04,3.11,0.10257
0.04,3.12,0.07011
0.04,3.13,0.037643
0.04,3.14,0.0051716
0.05,0,0
0.05,0.01,0.040583
0.05,0.02,0.081162
0.05,0.03,0.12173
0.05,0.04,0.16229
0.05,0.05,0.20283
0.05,0.06,0.24336
0.05,0.07,0.28385
0.05,0.08,0.32432
0.05,0.09,0.36476
0.05,0.1,0.40516
0.05,0.11,0.44552
0.05,0.12,0.48584
0.05,0.13,0.5261
0.05,0.14,0.56632
0.05,0.15,0.60647
0.05,0.16,0.64657
0.05,0.17,0.6866
0.05,0.18,0.72657
0.05,0.19,0.76646
0.05,0.2,0.80627
0.05,0.21,0.84601
0.05,0.22,0.88566
0.05,0.23,0.92522
0.05,0.24,0.96468
0.05,0.25,1.0041
0.05,0.26,1.0433
0.05,0.27,1.0825
0.05,0.28,1.1216
0.05,0.29,1.1605
0.05,0.3,1.1993
0.05,0.31,1.238
0.05,0.32,1.2766
0.05,0.33,1.3151
0.05,0.34,1.3534
0.05,0.35,1.3916
0.05,0.36,1.4297
0.05,0.37,1.4676
0.05,0.38,1.5053
0.05,0.39,1.5429
0.05,0.4,1.5804
0.05,0.41,1.6177
0.05,0.42,1.6548
0.05,0.43,1.6918
0.05,0.44,1.7286
0.05,0.45,1.7652
0.05,0.46,1.8017
0.05,0.47,1.838
0.05,0.48,1.8741
0.05,0.49,1.91
0.05,0.5,1.9457
0.05,0.51,1.9812
0.05,0.52,2.0165
0.05,0.53,2.0516
0.05,0.54,2.0866
0.05,0.55,2.1213
0.05,0.56,2.1557
0.05,0.57,2.19
0.05,0.58,2.2241
0.05,0.59,2.2579
0.05,0.6,2.2915
0.05,0.61,2.3249
0.05,0.62,2.3581
0.05,0.63,2.391
0.05,0.64,2.4236
0.05,0.65,2.4561
0.05,0.66,2.4883
0.05,0.67,2.5202
0.05,0.68,2.5519
0.05,0.69,2.5833
0.05,0.7,2.6145
0.05,0.71,2.6454
0.05,0.72,2.676
0.05,0.73,2.7064
0.05,0.74,2.7365
0.05,0.75,2.7663
0.05,0.76,2.7959
0.05,0.77,2.8252
0.05,0.78,2.8542
0.05,0.79,2.8829
0.05,0.8,2.9113
0.05,0.81,2.9394
0.05,0.82,2.9673
0.05,0.83,2.9948
0.05,0.84,3.022
0.05,0.85,3.049
0.05,0.86,3.0756
0.05,0.87,3.1019
0.05,0.88,3.1279
0.05,0.89,3.1536
0.05,0.9,3.179
0.05,0.91,3.2041
0.05,0.92,3.2288
0.05,0.93,3.2533
0.05,0.94,3.2774
0.05,0.95,3.3011
0.05,0.96,3.3246
0.05,0.97,3.3477
0.05,0.98,3.3705
0.05,0.99,3.3929
0.05,1,3.415
0.05,1.01,3.4368
0.05,1.02,3.4582
0.05,1.03,3.4792
0.05,1.04,3.5
0.05,1.05,3.5203
0.05,1.06,3.5403
0.05,1.07,3.56
0.05,1.08,3.5793
0.05,1.09,3.5983
0.05,1.1,3.6168
0.05,1.11,3.6351
0.05,1.12,3.6529
0.05,1.13,3.6704
0.05,1.14,3.6876
0.05,1.15,3.7043
0.05,1.16,3.7207
0.05,1.17,3.7367
0.05,1.18,3.7524
0.05,1.19,3.7677
0.05,1.2,3.7826
0.05,1.21,3.7971
0.05,1.22,3.8112
0.05,1.23,3.825
0.05,1.24,3.8383
0.05,1.25,3.8513
0.05,1.26,3.8639
0.05,1.27,3.8761
0.05,1.28,3.888
0.05,1.29,3.8994
0.05,1.3,3.9105
0.05,1.31,3.9211
0.05,1.32,3.9314
0.05,1.33,3.9413
0.05,1.34,3.9508
0.05,1.35,3.9598
0.05,1.36,3.9685
0.05,1.37,3.9768
0.05,1.38,3.9847
0.05,1.39,3.9922
0.05,1.4,3.9993
0.05,1.41,4.006
0.05,1.42,4.0123
0.05,1.43,4.0182
0.05,1.44,4.0237
0.05,1.45,4.0288
0.05,1.46,4.0335
0.05,1.47,4.0378
0.05,1.48,4.0416
0.05,1.49,4.0451
0.05,1.5,4.0482
0.05,1.51,4.0509
0.05,1.52,4.0531
0.05,1.53,4.055
0.05,1.54,4.0564
0.05,1.55,4.0575
0.05,1.56,4.0581
0.05,1.57,4.0584
0.05,1.58,4.0582
0.05,1.59,4.0576
0.05,1.6,4.0566
0.05,1.61,4.0552
0.05,1.62,4.0535
0.05,1.63,4.0513
0.05,1.64,4.0487
0.05,1.65,4.0456
0.05,1.66,4.0422
0.05,1.67,4.0384
0.05,1.68,4.0342
0.05,1.69,4.0296
0.05,1.7,4.0245
0.05,1.71,4.0191
0.05,1.72,4.0133
0.05,1.73,4.007
0.05,1.74,4.0004
0.05,1.75,3.9934
0.05,1.76,3.9859
0.05,1.77,3.9781
0.05,1.78,3.9699
0.05,1.79,3.9613
0.05,1.8,3.9522
0.05,1.81,3.9428
0.05,1.82,3.933
0.05,1.83,3.9228
0.05,1.84,3.9122
0.05,1.85,3.9012
0.05,1.86,3.8898
0.05,1.87,3.8781
0.05,1.88,3.8659
0.05,1.89,3.8534
0.05,1.9,3.8404
0.05,1.91,3.8271
0.05,1.92,3.8134
0.05,1.93,3.7994
0.05,1.94,3.7849
0.05,1.95,3.7701
0.05,1.96,3.7548
0.05,1.97,3.7393
0.05,1.98,3.7233
0.05,1.99,3.707
0.05,2,3.6903
0.05,2.01,3.6732
0.05,2.02,3.6557
0.05,2.03,3.6379
0.05,2.04,3.6198
0.05,2.05,3.6012
0.05,2.06,3.5824
0.05,2.07,3.5631
0.05,2.08,3.5435
0.05,2.09,3.5235
0.05,2.1,3.5032
0.05,2.11,3.4826
0.05,2.12,3.4615
0.05,2.13,3.4402
0.05,2.14,3.4185
0.05,2.15,3.3964
0.05,2.16,3.3741
0.05,2.17,3.3513
0.05,2.18,3.3283
0.05,2.19,3.3049
0.05,2.2,3.2812
0.05,2.21,3.2571
0.05,2.22,3.2328
0.05,2.23,3.2081
0.05,2.24,3.183
0.05,2.25,3.1577
0.05,2.26,3.1321
0.05,2.27,3.1061
0.05,2.28,3.0798
0.05,2.29,3.0532
0.05,2.3,3.0263
0.05,2.31,2.9992
0.05,2.32,2.9717
0.05,2.33,2.9439
0.05,2.34,2.9158
0.05,2.35,2.8874
0.05,2.36,2.8588
0.05,2.37,2.8298
0.05,2.38,2.8006
0.05,2.39,2.7711
0.05,2.4,2.7413
0.05,2.41,2.7112
0.05,2.42,2.6809
0.05,2.43,2.6503
0.05,2.44,2.6194
0.05,2.45,2.5883
0.05,2.46,2.5569
0.05,2.47,2.5253
0.05,2.48,2.4934
0.05,2.49,2.4612
0.05,2.5,2.4288
0.05,2.51,2.3962
0.05,2.52,2.3633
0.05,2.53,2.3302
0.05,2.54,2.2969
0.05,2.55,2.2633
0.05,2.56,2.2295
0.05,2.57,2.1955
0.05,2.58,2.1612
0.05,2.59,2.1268
0.05,2.6,2.0921
0.05,2.61,2.0572
0.05,2.62,2.0221
0.05,2.63,1.9868
0.05,2.64,1.9514
0.05,2.65,1.9157
0.05,2.66,1.8798
0.05,2.67,1.8437
0.05,2.68,1.8075
0.05,2.69,1.7711
0.05,2.7,1.7345
0.05,2.71,1.6977
0.05,2.72,1.6607
0.05,2.73,1.6236
0.05,2.74,1.5864
0.05,2.75,1.5489
0.05,2.76,1.5113
0.05,2.77,1.4736
0.05,2.78,1.4357
0.05,2.79,1.3977
0.05,2.8,1.3595
0.05,2.81,1.3212
0.05,2.82,1.2828
0.05,2.83,1.2442
0.05,2.84,1.2055
0.05,2.85,1.1667
0.05,2.86,1.1278
0.05,2.87,1.0887
0.05,2.88,1.0496
0.05,2.89,1.0103
0.05,2.9,0.97096
0.05,2.91,0.93151
0.05,2.92,0.89196
0.05,2.93,0.85233
0.05,2.94,0.81261
0.05,2.95,0.7728
0.05,2.96,0.73293
0.05,2.97,0.69297
0.05,2.98,0.65295
0.05,2.99,0.61287
0.05,3,0.57272
0.05,3.01,0.53251
0.05,3.02,0.49225
0.05,3.03,0.45194
0.05,3.04,0.41159
0.05,3.05,0.3712
0.05,3.06,0.33077
0.05,3.07,0.2903
0.05,3.08,0.24981
0.05,3.09,0.20929
0.05,3.1,0.16875
0.05,3.11,0.12819
0.05,3.12,0.087624
0.05,3.13,0.047046
0.05,3.14,0.0064636
0.06,0,0
0.06,0.01,0.048691
0.06,0.02,0.097376
0.06,0.03,0.14605
0.06,0.04,0.19471
0.06,0.05,0.24336
0.06,0.06,0.29197
0.06,0.07,0.34056
0.06,0.08,0.38912
0.06,0.09,0.43763
0.06,0.1,0.4861
0.06,0.11,0.53453
0.06,0.12,0.5829
0.06,0.13,0.63121
0.06,0.14,0.67946
0.06,0.15,0.72764
0.06,0.16,0.77574
0.06,0.17,0.82377
0.06,0.18,0.87172
0.06,0.19,0.91958
0.06,0.2,0.96735
0.06,0.21,1.015
0.06,0.22,1.0626
0.06,0.23,1.1101
0.06,0.24,1.1574
0.06,0.25,1.2046
0.06,0.26,1.2518
0.06,0.27,1.2988
0.06,0.28,1.3456
0.06,0.29,1.3923
0.06,0.3,1.4389
0.06,0.31,1.4854
0.06,0.32,1.5317
0.06,0.33,1.5778
0.06,0.34,1.6238
0.06,0.35,1.6696
0.06,0.36,1.7153
0.06,0.37,1.7608
0.06,0.38,1.8061
0.06,0.39,1.8512
0.06,0.4,1.8961
0.06,0.41,1.9409
0.06,0.42,1.9854
0.06,0.43,2.0298
0.06,0.44,2.074
0.06,0.45,2.1179
0.06,0.46,2.1616
0.06,0.47,2.2052
0.06,0.48,2.2485
0.06,0.49,2.2915
0.06,0.5,2.3344
0.06,0.51,2.377
0.06,0.52,2.4194
0.06,0.53,2.4615
0.06,0.54,2.5034
0.06,0.55,2.545
0.06,0.56,2.5864
0.06,0.57,2.6275
0.06,0.58,2.6684
0.06,0.59,2.709
0.06,0.6,2.7493
0.06,0.61,2.7894
0.06,0.62,2.8291
0.06,0.63,2.8686
0.06,0.64,2.9078
0.06,0.65,2.9467
0.06,0.66,2.9854
0.06,0.67,3.0237
0.06,0.68,3.0617
0.06,0.69,3.0994
0.06,0.7,3.1368
0.06,0.71,3.1739
0.06,0.72,3.2106
0.06,0.73,3.2471
0.06,0.74,3.2832
0.06,0.75,3.319
0.06,0.76,3.3545
0.06,0.77,3.3896
0.06,0.78,3.4244
0.06,0.79,3.4588
0.06,0.8,3.4929
0.06,0.81,3.5267
0.06,0.82,3.5601
0.06,0.83,3.5931
0.06,0.84,3.6258
0.06,0.85,3.6581
0.06,0.86,3.69
0.06,0.87,3.7216
0.06,0.88,3.7528
0.06,0.89,3.7837
0.06,0.9,3.8141
0.06,0.91,3.8442
0.06,0.92,3.8739
0.06,0.93,3.9032
0.06,0.94,3.9321
0.06,0.95,3.9606
0.06,0.96,3.9888
0.06,0.97,4.0165
0.06,0.98,4.0438
0.06,0.99,4.0707
0.06,1,4.0972
0.06,1.01,4.1233
0.06,1.02,4.149
0.06,1.03,4.1743
0.06,1.04,4.1992
0.06,1.05,4.2236
0.06,1.06,4.2476
0.06,1.07,4.2712
0.06,1.08,4.2944
0.06,1.09,4.3171
0.06,1.1,4.3394
0.06,1.11,4.3613
0.06,1.12,4.3827
0.06,1.13,4.4037
0.06,1.14,4.4243
0.06,1.15,4.4444
0.06,1.16,4.464
0.06,1.17,4.4833
0.06,1.18,4.502
0.06,1.19,4.5204
0.06,1.2,4.5382
0.06,1.21,4.5557
0.06,1.22,4.5726
0.06,1.23,4.5891
0.06,1.24,4.6052
0.06,1.25,4.6207
0.06,1.26,4.6359
0.06,1.27,4.6505
0.06,1.28,4.6647
0.06,1.29,4.6784
0.06,1.3,4.6917
0.06,1.31,4.7045
0.06,1.32,4.7168
0.06,1.33,4.7287
0.06,1.34,4.74
0.06,1.35,4.7509
0.06,1.36,4.7614
0.06,1.37,4.7713
0.06,1.38,4.7808
0.06,1.39,4.7898
0.06,1.4,4.7983
0.06,1.41,4.8063
0.06,1.42,4.8139
0.06,1.43,4.821
0.06,1.44,4.8276
0.06,1.45,4.8337
0.06,1.46,4.8393
0.06,1.47,4.8444
0.06,1.48,4.8491
0.06,1.49,4.8533
0.06,1.5,4.857
0.06,1.51,4.8602
0.06,1.52,4.8629
0.06,1.53,4.8651
0.06,1.54,4.8668
0.06,1.55,4.8681
0.06,1.56,4.8689
0.06,1.57,4.8691
0.06,1.58,4.8689
0.06,1.59,4.8682
0.06,1.6,4.8671
0.06,1.61,4.8654
0.06,1.62,4.8633
0.06,1.63,4.8606
0.06,1.64,4.8575
0.06,1.65,4.8539
0.06,1.66,4.8498
0.06,1.67,4.8452
0.06,1.68,4.8401
0.06,1.69,4.8346
0.06,1.7,4.8286
0.06,1.71,4.822
0.06,1.72,4.8151
0.06,1.73,4.8076
0.06,1.74,4.7996
0.06,1.75,4.7912
0.06,1.76,4.7823
0.06,1.77,4.7729
0.06,1.78,4.763
0.06,1.79,4.7526
0.06,1.8,4.7418
0.06,1.81,4.7305
0.06,1.82,4.7187
0.06,1.83,4.7065
0.06,1.84,4.6938
0.06,1.85,4.6806
0.06,1.86,4.6669
0.06,1.87,4.6528
0.06,1.88,4.6382
0.06,1.89,4.6232
0.06,1.9,4.6077
0.06,1.91,4.5917
0.06,1.92,4.5753
0.06,1.93,4.5584
0.06,1.94,4.541
0.06,1.95,4.5232
0.06,1.96,4.505
0.06,1.97,4.4863
0.06,1.98,4.4671
0.06,1.99,4.4475
0.06,2,4.4275
0.06,2.01,4.407
0.06,2.02,4.3861
0.06,2.03,4.3647
0.06,2.04,4.3429
0.06,2.05,4.3207
0.06,2.06,4.298
0.06,2.07,4.2749
0.06,2.08,4.2514
0.06,2.09,4.2275
0.06,2.1,4.2031
0.06,2.11,4.1783
0.06,2.12,4.1531
0.06,2.13,4.1275
0.06,2.14,4.1014
0.06,2.15,4.075
0.06,2.16,4.0481
0.06,2.17,4.0209
0.06,2.18,3.9932
0.06,2.19,3.9651
0.06,2.2,3.9367
0.06,2.21,3.9078
0.06,2.22,3.8786
0.06,2.23,3.849
0.06,2.24,3.8189
0.06,2.25,3.7886
0.06,2.26,3.7578
0.06,2.27,3.7266
0.06,2.28,3.6951
0.06,2.29,3.6632
0.06,2.3,3.6309
0.06,2.31,3.5983
0.06,2.32,3.5653
0.06,2.33,3.532
0.06,2.34,3.4983
0.06,2.35,3.4643
0.06,2.36,3.4299
0.06,2.37,3.3951
0.06,2.38,3.3601
0.06,2.39,3.3247
0.06,2.4,3.2889
0.06,2.41,3.2529
0.06,2.42,3.2165
0.06,2.43,3.1798
0.06,2.44,3.1427
0.06,2.45,3.1054
0.06,2.46,3.0677
0.06,2.47,3.0297
0.06,2.48,2.9915
0.06,2.49,2.9529
0.06,2.5,2.914
0.06,2.51,2.8749
0.06,2.52,2.8355
0.06,2.53,2.7957
0.06,2.54,2.7557
0.06,2.55,2.7154
0.06,2.56,2.6749
0.06,2.57,2.6341
0.06,2.58,2.593
0.06,2.59,2.5516
0.06,2.6,2.5101
0.06,2.61,2.4682
0.06,2.62,2.4261
0.06,2.63,2.3838
0.06,2.64,2.3412
0.06,2.65,2.2984
0.06,2.66,2.2553
0.06,2.67,2.2121
0.06,2.68,2.1686
0.06,2.69,2.1249
0.06,2.7,2.081
0.06,2.71,2.0369
0.06,2.72,1.9925
0.06,2.73,1.948
0.06,2.74,1.9033
0.06,2.75,1.8584
0.06,2.76,1.8133
0.06,2.77,1.768
0.06,2.78,1.7225
0.06,2.79,1.6769
0.06,2.8,1.6311
0.06,2.81,1.5851
0.06,2.82,1.539
0.06,2.83,1.4928
0.06,2.84,1.4463
0.06,2.85,1.3998
0.06,2.86,1.3531
0.06,2.87,1.3062
0.06,2.88,1.2593
0.06,2.89,1.2122
0.06,2.9,1.1649
0.06,2.91,1.1176
0.06,2.92,1.0702
0.06,2.93,1.0226
0.06,2.94,0.97495
0.06,2.95,0.9272
0.06,2.96,0.87935
0.06,2.97,0.83142
0.06,2.98,0.7834
0.06,2.99,0.7353
0.06,3,0.68713
0.06,3.01,0.6389
0.06,3.02,0.59059
0.06,3.03,0.54223
0.06,3.04,0.49382
0.06,3.05,0.44535
0.06,3.06,0.39685
0.06,3.07,0.3483
0.06,3.08,0.29971
0.06,3.09,0.2511
0.06,3.1,0.20246
0.06,3.11,0.1538
0.06,3.12,0.10513
0.06,3.13,0.056445
0.06,3.14,0.0077549
0.07,0,0
0.07,0.01,0.056793
0.07,0.02,0.11358
0.07,0.03,0.17036
0.07,0.04,0.22712
0.07,0.05,0.28385
0.07,0.06,0.34056
0.07,0.07,0.39724
0.07,0.08,0.45387
0.07,0.09,0.51046
0.07,0.1,0.567
0.07,0.11,0.62348
0.07,0.12,0.6799
0.07,0.13,0.73625
0.07,0.14,0.79253
0.07,0.15,0.84873
0.07,0.16,0.90484
0.07,0.17,0.96086
0.07,0.18,1.0168
0.07,0.19,1.0726
0.07,0.2,1.1283
0.07,0.21,1.1839
0.07,0.22,1.2394
0.07,0.23,1.2948
0.07,0.24,1.35
0.07,0.25,1.4051
0.07,0.26,1.4601
0.07,0.27,1.5149
0.07,0.28,1.5695
0.07,0.29,1.624
0.07,0.3,1.6784
0.07,0.31,1.7326
0.07,0.32,1.7866
0.07,0.33,1.8404
0.07,0.34,1.894
0.07,0.35,1.9475
0.07,0.36,2.0007
0.07,0.37,2.0538
0.07,0.38,2.1066
0.07,0.39,2.1593
0.07,0.4,2.2117
0.07,0.41,2.2639
0.07,0.42,2.3159
0.07,0.43,2.3676
0.07,0.44,2.4191
0.07,0.45,2.4704
0.07,0.46,2.5214
0.07,0.47,2.5721
0.07,0.48,2.6226
0.07,0.49,2.6729
0.07,0.5,2.7229
0.07,0.51,2.7726
0.07,0.52,2.822
0.07,0.53,2.8711
0.07,0.54,2.92
0.07,0.55,2.9686
0.07,0.56,3.0168
0.07,0.57,3.0648
0.07,0.58,3.1125
0.07,0.59,3.1598
0.07,0.6,3.2069
0.07,0.61,3.2536
0.07,0.62,3.3
0.07,0.63,3.346
0.07,0.64,3.3917
0.07,0.65,3.4371
0.07,0.66,3.4822
0.07,0.67,3.5269
0.07,0.68,3.5712
0.07,0.69,3.6152
0.07,0.7,3.6588
0.07,0.71,3.7021
0.07,0.72,3.7449
0.07,0.73,3.7874
0.07,0.74,3.8296
0.07,0.75,3.8713
0.07,0.76,3.9127
0.07,0.77,3.9537
